Report Date,Borough,Community Districts,Census Type,Adult Family Commercial Hotel,Adult Family Shelter,Adult Shelter,Adult Shelter Commercial Hotel,Family Cluster,Family with Children Commercial Hotel,Family with Children Shelter
04/30/2021,Staten Island,2,Individuals,,,,,,,
04/30/2021,Staten Island,3,Individuals,,,,,,,
06/30/2021,Bronx,6,Individuals,,58,24,,,,1890
06/30/2021,Bronx,7,Individuals,,69,339,,123,,285
06/30/2021,Bronx,8,Individuals,,,,,,,218
06/30/2021,Bronx,9,Individuals,,,78,,,,1025
06/30/2021,Bronx,10,Individuals,,,,,,,533
06/30/2021,Bronx,11,Individuals,,,,,,,
06/30/2021,Bronx,12,Individuals,,,72,137,,,272
06/30/2021,Brooklyn,1,Individuals,,136,437,65,,,
06/30/2021,Brooklyn,2,Individuals,,80,91,285,,,60
06/30/2021,Brooklyn,3,Individuals,,,204,103,,,275
06/30/2021,Brooklyn,4,Individuals,,,133,266,,,791
06/30/2021,Brooklyn,5,Individuals,,,388,361,,75,392
06/30/2021,Brooklyn,6,Individuals,,116,141,406,,,352
06/30/2021,Brooklyn,7,Individuals,,,181,722,,,54
06/30/2021,Brooklyn,8,Individuals,,,175,86,,,343
06/30/2021,Brooklyn,9,Individuals,,,111,,,,384
06/30/2021,Brooklyn,10,Individuals,,,,,,,
06/30/2021,Brooklyn,11,Individuals,,,,,,,
06/30/2021,Brooklyn,12,Individuals,,,,97,,,136
06/30/2021,Brooklyn,13,Individuals,,,,67,,,74
06/30/2021,Brooklyn,14,Individuals,,,,,,,78
06/30/2021,Brooklyn,15,Individuals,,,,,,,123
06/30/2021,Brooklyn,16,Individuals,,,245,521,,65,2025
06/30/2021,Brooklyn,17,Individuals,,,,127,,,764
06/30/2021,Brooklyn,18,Individuals,,342,,,,,521
06/30/2021,Manhattan,1,Individuals,,,,177,,76,
06/30/2021,Manhattan,2,Individuals,,,,194,,,
06/30/2021,Manhattan,3,Individuals,,,236,248,,,314
06/30/2021,Manhattan,4,Individuals,,,112,1094,,539,
06/30/2021,Manhattan,5,Individuals,,266,,1038,,1127,288
06/30/2021,Manhattan,6,Individuals,,,380,319,,,
06/30/2021,Manhattan,7,Individuals,,198,130,384,,,512
06/30/2021,Manhattan,8,Individuals,,,35,28,,,
06/30/2021,Manhattan,9,Individuals,,,,,,,506
06/30/2021,Manhattan,10,Individuals,,,402,,,,538
06/30/2021,Manhattan,11,Individuals,,,862,,,,468
06/30/2021,Manhattan,12,Individuals,,,208,,,,
06/30/2021,Queens,1,Individuals,,,118,837,,,299
06/30/2021,Queens,2,Individuals,,222,,109,,181,195
06/30/2021,Queens,3,Individuals,,,,404,,,630
06/30/2021,Queens,4,Individuals,,,,254,,,492
06/30/2021,Queens,5,Individuals,,,98,,,,
06/30/2021,Queens,6,Individuals,,,,,,,
06/30/2021,Queens,7,Individuals,,,102,190,,34,
06/30/2021,Queens,8,Individuals,,,,,,,293
06/30/2021,Queens,9,Individuals,,,,,,,
06/30/2021,Queens,10,Individuals,292,,164,59,,174,
06/30/2021,Queens,11,Individuals,,,,,,,
06/30/2021,Queens,12,Individuals,,174,129,705,,,1281
06/30/2021,Queens,13,Individuals,,,,583,,87,766
06/30/2021,Queens,14,Individuals,,287,,180,,80,136
06/30/2021,Staten Island,1,Individuals,,,,,,,58
06/30/2021,Staten Island,2,Individuals,,,,,,,
06/30/2021,Staten Island,3,Individuals,,,,,,,
09/30/2021,Bronx,1,Individuals,,,331,174,,,1105
09/30/2021,Bronx,2,Individuals,,166,,,47,,924
09/30/2021,Bronx,3,Individuals,,86,528,185,,,841
09/30/2021,Bronx,4,Individuals,,,417,,43,,2170
09/30/2021,Bronx,5,Individuals,,139,342,,81,,1243
09/30/2021,Bronx,6,Individuals,,54,79,,,,1944
09/30/2021,Bronx,7,Individuals,,70,603,,,,318
09/30/2021,Bronx,8,Individuals,,,,,,,215
09/30/2021,Bronx,9,Individuals,,,258,,,,1119
09/30/2021,Bronx,10,Individuals,,,,,,,565
09/30/2021,Bronx,11,Individuals,,,,,,,
09/30/2021,Bronx,12,Individuals,,,108,,,,285
09/30/2021,Brooklyn,1,Individuals,,152,578,43,,,
09/30/2021,Brooklyn,2,Individuals,,82,271,,,,62
09/30/2021,Brooklyn,3,Individuals,,,525,,,,271
09/30/2021,Brooklyn,4,Individuals,,,306,137,,,818
09/30/2021,Brooklyn,5,Individuals,,,559,240,,,429
09/30/2021,Brooklyn,6,Individuals,,113,217,397,,,375
09/30/2021,Brooklyn,7,Individuals,,,181,566,,,117
09/30/2021,Brooklyn,8,Individuals,,,172,89,,,366
09/30/2021,Brooklyn,9,Individuals,,,269,,,,391
09/30/2021,Brooklyn,10,Individuals,,,,,,,
09/30/2021,Brooklyn,11,Individuals,,,,,,,
09/30/2021,Brooklyn,12,Individuals,,,114,,,,142
09/30/2021,Brooklyn,13,Individuals,,,,57,,,291
09/30/2021,Brooklyn,14,Individuals,,,,,,,92
09/30/2021,Brooklyn,15,Individuals,,,,,,,173
07/31/2021,Bronx,1,Individuals,,,240,168,,,1053
07/31/2021,Bronx,2,Individuals,,152,0,,58,,899
07/31/2021,Bronx,3,Individuals,,84,354,214,,,811
07/31/2021,Bronx,4,Individuals,,,337,77,109,,2080
07/31/2021,Bronx,5,Individuals,,157,213,,117,,1220
07/31/2021,Bronx,6,Individuals,,54,49,,,,1917
07/31/2021,Bronx,7,Individuals,,76,599,,,,291
07/31/2021,Bronx,8,Individuals,,,,,,,214
07/31/2021,Bronx,9,Individuals,,,192,,,,1056
07/31/2021,Bronx,10,Individuals,,,,,,,570
07/31/2021,Bronx,11,Individuals,,,,,,,
07/31/2021,Bronx,12,Individuals,,,105,124,,,270
07/31/2021,Brooklyn,1,Individuals,,141,533,48,,,
07/31/2021,Brooklyn,2,Individuals,,90,205,250,,,57
07/31/2021,Brooklyn,3,Individuals,,,446,38,,,275
07/31/2021,Brooklyn,4,Individuals,,,288,189,,,795
07/31/2021,Brooklyn,5,Individuals,,,563,323,,57,359
07/31/2021,Brooklyn,6,Individuals,,111,163,397,,,363
07/31/2021,Brooklyn,7,Individuals,,,185,673,,,81
07/31/2021,Brooklyn,8,Individuals,,,97,86,,,326
07/31/2021,Brooklyn,9,Individuals,,,125,,,,377
07/31/2021,Brooklyn,10,Individuals,,,,,,,
07/31/2021,Brooklyn,11,Individuals,,,,,,,
07/31/2021,Brooklyn,12,Individuals,,,100,,,,137
07/31/2021,Brooklyn,13,Individuals,,,,64,,,123
07/31/2021,Brooklyn,14,Individuals,,,,,,,91
07/31/2021,Brooklyn,15,Individuals,,,,,,,124
07/31/2021,Brooklyn,16,Individuals,,,331,526,,53,2047
07/31/2021,Brooklyn,17,Individuals,,,,132,,,790
07/31/2021,Brooklyn,18,Individuals,,321,,,,,475
07/31/2021,Manhattan,1,Individuals,,,,217,,66,
07/31/2021,Manhattan,2,Individuals,,,,64,,,
07/31/2021,Manhattan,3,Individuals,,,249,265,,,298
07/31/2021,Manhattan,4,Individuals,,,253,16,,484,
07/31/2021,Manhattan,5,Individuals,,248,,199,,1050,294
07/31/2021,Manhattan,6,Individuals,,,481,104,,,
07/31/2021,Manhattan,7,Individuals,,204,156,125,,,516
07/31/2021,Manhattan,8,Individuals,,,41,,,,
07/31/2021,Manhattan,9,Individuals,,,,,,,516
07/31/2021,Manhattan,10,Individuals,,,570,,,,523
07/31/2021,Manhattan,11,Individuals,,,984,,,,457
07/31/2021,Manhattan,12,Individuals,,,227,,,,
07/31/2021,Queens,1,Individuals,,,156,688,,,317
07/31/2021,Queens,2,Individuals,,206,,84,,107,200
07/31/2021,Queens,3,Individuals,,,,478,,,639
07/31/2021,Queens,4,Individuals,,,,256,,,494
07/31/2021,Queens,5,Individuals,,,188,,,,
07/31/2021,Queens,6,Individuals,,,,,,,
07/31/2021,Queens,7,Individuals,,,111,92,,,
07/31/2021,Queens,8,Individuals,,,,,,,298
07/31/2021,Queens,9,Individuals,,,,,,,
07/31/2021,Queens,10,Individuals,266,,166,58,,155,
07/31/2021,Queens,11,Individuals,,,,,,,
07/31/2021,Queens,12,Individuals,,175,145,596,,,1254
07/31/2021,Queens,13,Individuals,,,,688,,92,738
07/31/2021,Queens,14,Individuals,,270,50,93,,70,125
07/31/2021,Staten Island,1,Individuals,,,,,,,71
07/31/2021,Staten Island,2,Individuals,,,,,,,
07/31/2021,Staten Island,3,Individuals,,,,,,,
09/30/2021,Brooklyn,16,Individuals,,,490,424,,,2175
09/30/2021,Brooklyn,17,Individuals,,,,132,,,870
09/30/2021,Brooklyn,18,Individuals,,334,,,,,495
09/30/2021,Manhattan,1,Individuals,,,,199,,61,
09/30/2021,Manhattan,2,Individuals,,,,,,,
09/30/2021,Manhattan,3,Individuals,,,323,271,,,326
09/30/2021,Manhattan,4,Individuals,,,372,61,,340,
09/30/2021,Manhattan,5,Individuals,,246,,225,,838,337
09/30/2021,Manhattan,6,Individuals,,,591,105,,,
09/30/2021,Manhattan,7,Individuals,,186,177,,,,549
09/30/2021,Manhattan,8,Individuals,,,40,,,,
08/31/2021,Bronx,1,Individuals,,,251,172,,,1064
08/31/2021,Bronx,2,Individuals,,154,,,52,,895
08/31/2021,Bronx,3,Individuals,,84,386,208,,,859
08/31/2021,Bronx,4,Individuals,,,349,64,92,,2046
08/31/2021,Bronx,5,Individuals,,152,226,,93,,1238
08/31/2021,Bronx,6,Individuals,,54,60,,,,1915
08/31/2021,Bronx,7,Individuals,,78,584,,,,289
08/31/2021,Bronx,8,Individuals,,,,,,,205
08/31/2021,Bronx,9,Individuals,,,231,,,,1078
08/31/2021,Bronx,10,Individuals,,,,,,,571
08/31/2021,Bronx,11,Individuals,,,,,,,
08/31/2021,Bronx,12,Individuals,,,105,86,,,276
08/31/2021,Brooklyn,1,Individuals,,155,536,43,,,
08/31/2021,Brooklyn,2,Individuals,,62,238,206,,,63
08/31/2021,Brooklyn,3,Individuals,,,467,29,,,286
08/31/2021,Brooklyn,4,Individuals,,,293,175,,,800
08/31/2021,Brooklyn,5,Individuals,,,535,296,,,375
08/31/2021,Brooklyn,6,Individuals,,115,148,405,,,347
08/31/2021,Brooklyn,7,Individuals,,,180,648,,,110
08/31/2021,Brooklyn,8,Individuals,,,142,87,,,328
08/31/2021,Brooklyn,9,Individuals,,,122,,,,391
08/31/2021,Brooklyn,10,Individuals,,,,,,,
08/31/2021,Brooklyn,11,Individuals,,,,,,,
08/31/2021,Brooklyn,12,Individuals,,,62,,,,145
08/31/2021,Brooklyn,13,Individuals,,,,59,,,159
08/31/2021,Brooklyn,14,Individuals,,,,,,,84
08/31/2021,Brooklyn,15,Individuals,,,,,,,142
08/31/2021,Brooklyn,16,Individuals,,,386,489,,66,2081
08/31/2021,Brooklyn,17,Individuals,,,,132,,,794
08/31/2021,Brooklyn,18,Individuals,,331,,,,,483
08/31/2021,Manhattan,1,Individuals,,,,241,,62,
08/31/2021,Manhattan,2,Individuals,,,,,,,
08/31/2021,Manhattan,3,Individuals,,,277,265,,,316
08/31/2021,Manhattan,4,Individuals,,,327,86,,442,
08/31/2021,Manhattan,5,Individuals,,233,,184,,964,321
08/31/2021,Manhattan,6,Individuals,,,525,105,,,
08/31/2021,Manhattan,7,Individuals,,204,174,,,,542
08/31/2021,Manhattan,8,Individuals,,,37,,,,
08/31/2021,Manhattan,9,Individuals,,,,,,,554
08/31/2021,Manhattan,10,Individuals,,,506,,,,510
08/31/2021,Manhattan,11,Individuals,,,951,,,,447
08/31/2021,Manhattan,12,Individuals,,,229,,,,
08/31/2021,Queens,1,Individuals,,,157,696,,,336
08/31/2021,Queens,2,Individuals,,197,,229,,128,209
08/31/2021,Queens,3,Individuals,,,,459,,,686
08/31/2021,Queens,4,Individuals,,,,241,,,472
08/31/2021,Queens,5,Individuals,,,199,,,,
08/31/2021,Queens,6,Individuals,,,,,,,
08/31/2021,Queens,7,Individuals,,,108,83,,,
08/31/2021,Queens,8,Individuals,,,,,,,304
08/31/2021,Queens,9,Individuals,,,,,,,
08/31/2021,Queens,10,Individuals,256,,165,54,,53,
08/31/2021,Queens,11,Individuals,,,,,,,
08/31/2021,Queens,12,Individuals,,163,163,434,,,1305
08/31/2021,Queens,13,Individuals,,,,669,,102,791
08/31/2021,Queens,14,Individuals,,262,100,70,,59,126
08/31/2021,Staten Island,1,Individuals,,,,,,,77
08/31/2021,Staten Island,2,Individuals,,,,,,,
08/31/2021,Staten Island,3,Individuals,,,,,,,
09/30/2021,Manhattan,9,Individuals,,,,,,,546
09/30/2021,Manhattan,10,Individuals,,,581,,,,533
09/30/2021,Manhattan,11,Individuals,,,1047,,,,502
09/30/2021,Manhattan,12,Individuals,,,267,,,,
09/30/2021,Queens,1,Individuals,,,186,402,,,374
09/30/2021,Queens,2,Individuals,,191,,147,,141,192
09/30/2021,Queens,3,Individuals,,,,316,,,760
09/30/2021,Queens,4,Individuals,,,,228,,,512
09/30/2021,Queens,5,Individuals,,,174,,,,
09/30/2021,Queens,6,Individuals,,,,,,,
09/30/2021,Queens,7,Individuals,,,201,,,,
09/30/2021,Queens,8,Individuals,,,,,,,288
09/30/2021,Queens,9,Individuals,,,74,,,,
09/30/2021,Queens,10,Individuals,241,,159,55,,51,
09/30/2021,Queens,11,Individuals,,,,,,,
09/30/2021,Queens,12,Individuals,,166,256,341,,,1362
09/30/2021,Queens,13,Individuals,,,,697,,,808
09/30/2021,Queens,14,Individuals,,253,99,,,,163
09/30/2021,Staten Island,1,Individuals,,,,,,,109
09/30/2021,Staten Island,2,Individuals,,,,,,,
09/30/2021,Staten Island,3,Individuals,,,,,,,
11/30/2021,Bronx,1,Individuals,,,383,174,,,1096
11/30/2021,Bronx,2,Individuals,,161,,,,,870
11/30/2021,Bronx,3,Individuals,,,536,188,,,831
11/30/2021,Bronx,4,Individuals,,,392,,,,2164
11/30/2021,Bronx,5,Individuals,,155,421,,,,1295
11/30/2021,Bronx,6,Individuals,,74,67,,,,2078
11/30/2021,Bronx,7,Individuals,,,608,,,,271
11/30/2021,Bronx,8,Individuals,,,,,,,212
11/30/2021,Bronx,9,Individuals,,,255,,,,1131
11/30/2021,Bronx,10,Individuals,,,,,,,571
11/30/2021,Bronx,11,Individuals,,,,,,,
11/30/2021,Bronx,12,Individuals,,,106,,,,258
11/30/2021,Brooklyn,1,Individuals,,152,659,35,,,
11/30/2021,Brooklyn,2,Individuals,,120,300,,,,67
11/30/2021,Brooklyn,3,Individuals,,,521,,,,266
11/30/2021,Brooklyn,4,Individuals,,,356,135,,,796
11/30/2021,Brooklyn,5,Individuals,,,613,236,,,427
11/30/2021,Brooklyn,6,Individuals,,112,278,421,,,425
11/30/2021,Brooklyn,7,Individuals,,,172,572,,,179
11/30/2021,Brooklyn,8,Individuals,,,235,85,,,357
11/30/2021,Brooklyn,9,Individuals,,,269,,,,383
11/30/2021,Brooklyn,10,Individuals,,,,,,,
11/30/2021,Brooklyn,11,Individuals,,,,,,,
11/30/2021,Brooklyn,12,Individuals,,,133,,,,143
11/30/2021,Brooklyn,13,Individuals,,,,69,,,337
11/30/2021,Brooklyn,14,Individuals,,,,,,,85
11/30/2021,Brooklyn,15,Individuals,,,,,,,179
11/30/2021,Brooklyn,16,Individuals,,,567,452,,,2136
11/30/2021,Brooklyn,17,Individuals,,,,134,,,924
11/30/2021,Brooklyn,18,Individuals,,345,,,,,504
11/30/2021,Manhattan,1,Individuals,,,,242,,,
11/30/2021,Manhattan,2,Individuals,,,,,,,
11/30/2021,Manhattan,3,Individuals,,,470,273,,,335
11/30/2021,Manhattan,4,Individuals,,,358,67,,342,
11/30/2021,Manhattan,5,Individuals,,308,7,211,,608,336
11/30/2021,Manhattan,6,Individuals,,,579,105,,,
11/30/2021,Manhattan,7,Individuals,,202,169,,,,564
11/30/2021,Manhattan,8,Individuals,,,38,,,,
11/30/2021,Manhattan,9,Individuals,,,,,,,565
11/30/2021,Manhattan,10,Individuals,,,612,,,,534
11/30/2021,Manhattan,11,Individuals,,,1080,,,,542
11/30/2021,Manhattan,12,Individuals,,,258,,,,
11/30/2021,Queens,1,Individuals,,,185,199,,,355
11/30/2021,Queens,2,Individuals,,196,,142,,153,192
11/30/2021,Queens,3,Individuals,,,,155,,,746
11/30/2021,Queens,4,Individuals,,,,209,,,502
11/30/2021,Queens,5,Individuals,,,200,,,,
11/30/2021,Queens,6,Individuals,,,,,,,
11/30/2021,Queens,7,Individuals,,,238,,,,
11/30/2021,Queens,8,Individuals,,,,,,,291
11/30/2021,Queens,9,Individuals,,,106,,,,
11/30/2021,Queens,10,Individuals,207,,163,58,,,
11/30/2021,Queens,11,Individuals,,,,,,,
11/30/2021,Queens,12,Individuals,,199,279,169,,,1375
11/30/2021,Queens,13,Individuals,,,,767,,,836
11/30/2021,Queens,14,Individuals,,268,62,26,,,151
11/30/2021,Staten Island,1,Individuals,,,,,,,127
11/30/2021,Staten Island,2,Individuals,,,,,,,
11/30/2021,Staten Island,3,Individuals,,,,,,,
12/31/2021,Bronx,1,Individuals,,,434,172,,,1133
12/31/2021,Bronx,2,Individuals,,161,0,,,,854
10/31/2021,Bronx,1,Individuals,,,337,168,,,1080
10/31/2021,Bronx,2,Individuals,,170,0,,,,893
10/31/2021,Bronx,3,Individuals,,74,534,178,,,848
10/31/2021,Bronx,4,Individuals,,,396,,,,2170
10/31/2021,Bronx,5,Individuals,,155,411,,,,1291
10/31/2021,Bronx,6,Individuals,,58,67,,,,2015
10/31/2021,Bronx,7,Individuals,,0,585,,,,297
10/31/2021,Bronx,8,Individuals,,,,,,,212
10/31/2021,Bronx,9,Individuals,,,249,,,,1103
10/31/2021,Bronx,10,Individuals,,,,,,,589
10/31/2021,Bronx,11,Individuals,,,,,,,
10/31/2021,Bronx,12,Individuals,,,101,,,,276
10/31/2021,Brooklyn,1,Individuals,,150,577,46,,,
10/31/2021,Brooklyn,2,Individuals,,135,307,,,,67
10/31/2021,Brooklyn,3,Individuals,,,518,,,,266
10/31/2021,Brooklyn,4,Individuals,,,352,136,,,798
10/31/2021,Brooklyn,5,Individuals,,,608,232,,,450
10/31/2021,Brooklyn,6,Individuals,,113,254,418,,,412
10/31/2021,Brooklyn,7,Individuals,,,176,571,,,114
10/31/2021,Brooklyn,8,Individuals,,,143,87,,,384
10/31/2021,Brooklyn,9,Individuals,,,274,,,,395
10/31/2021,Brooklyn,10,Individuals,,,,,,,
10/31/2021,Brooklyn,11,Individuals,,,,,,,
10/31/2021,Brooklyn,12,Individuals,,,124,,,,141
10/31/2021,Brooklyn,13,Individuals,,,,65,,,356
10/31/2021,Brooklyn,14,Individuals,,,,,,,89
10/31/2021,Brooklyn,15,Individuals,,,,,,,197
10/31/2021,Brooklyn,16,Individuals,,,529,448,,,2203
10/31/2021,Brooklyn,17,Individuals,,,,132,,,929
10/31/2021,Brooklyn,18,Individuals,,333,,,,,514
10/31/2021,Manhattan,1,Individuals,,,,244,,48,
10/31/2021,Manhattan,2,Individuals,,,,,,,
10/31/2021,Manhattan,3,Individuals,,,415,271,,,338
10/31/2021,Manhattan,4,Individuals,,,315,113,,322,
10/31/2021,Manhattan,5,Individuals,,284,,218,,722,330
10/31/2021,Manhattan,6,Individuals,,,553,108,,,
10/31/2021,Manhattan,7,Individuals,,200,183,,,,566
10/31/2021,Manhattan,8,Individuals,,,39,,,,
10/31/2021,Manhattan,9,Individuals,,,,,,,572
10/31/2021,Manhattan,10,Individuals,,,576,,,,537
10/31/2021,Manhattan,11,Individuals,,,1063,,,,553
10/31/2021,Manhattan,12,Individuals,,,260,,,,
10/31/2021,Queens,1,Individuals,,,180,275,,,373
10/31/2021,Queens,2,Individuals,,190,,144,,146,190
10/31/2021,Queens,3,Individuals,,,,162,,,773
10/31/2021,Queens,4,Individuals,,,,225,,,504
10/31/2021,Queens,5,Individuals,,,193,,,,
10/31/2021,Queens,6,Individuals,,,,,,,
10/31/2021,Queens,7,Individuals,,,226,,,,305
10/31/2021,Queens,8,Individuals,,,,,,,
10/31/2021,Queens,9,Individuals,,,110,,,,
10/31/2021,Queens,10,Individuals,227,,168,59,,34,
10/31/2021,Queens,11,Individuals,,,,,,,
10/31/2021,Queens,12,Individuals,,188,274,237,,,1383
10/31/2021,Queens,13,Individuals,,,,766,,,828
10/31/2021,Queens,14,Individuals,,254,81,18,,,155
10/31/2021,Staten Island,1,Individuals,,,,,,,112
10/31/2021,Staten Island,2,Individuals,,,,,,,
10/31/2021,Staten Island,3,Individuals,,,,,,,
12/31/2021,Bronx,3,Individuals,,,509,117,,,950
12/31/2021,Bronx,4,Individuals,,,370,,,,2205
12/31/2021,Bronx,5,Individuals,,142,429,,,,1301
12/31/2021,Bronx,6,Individuals,,82,60,,,,2145
12/31/2021,Bronx,7,Individuals,,,526,,,,391
12/31/2021,Bronx,8,Individuals,,,,,,,212
12/31/2021,Bronx,9,Individuals,,,238,,,,1141
12/31/2021,Bronx,10,Individuals,,,,,,,591
12/31/2021,Bronx,11,Individuals,,,,,,,
12/31/2021,Bronx,12,Individuals,,,98,,,,278
12/31/2021,Brooklyn,1,Individuals,,169,574,29,,,
12/31/2021,Brooklyn,2,Individuals,,113,306,,,,73
12/31/2021,Brooklyn,3,Individuals,,,514,,,,273
12/31/2021,Brooklyn,4,Individuals,,,227,128,,,813
12/31/2021,Brooklyn,5,Individuals,,,549,206,,,477
12/31/2021,Brooklyn,6,Individuals,,106,273,408,,,397
12/31/2021,Brooklyn,7,Individuals,,,162,551,,,203
12/31/2021,Brooklyn,8,Individuals,,,182,80,,,399
12/31/2021,Brooklyn,9,Individuals,,,258,,,,402
12/31/2021,Brooklyn,10,Individuals,,,,,,,
12/31/2021,Brooklyn,11,Individuals,,,,,,,
12/31/2021,Brooklyn,12,Individuals,,,123,,,,142
12/31/2021,Brooklyn,13,Individuals,,,,61,,,349
12/31/2021,Brooklyn,14,Individuals,,,,,,,88
12/31/2021,Brooklyn,15,Individuals,,,,,,,205
12/31/2021,Brooklyn,16,Individuals,,,531,438,,,2152
12/31/2021,Brooklyn,17,Individuals,,,,107,,,950
12/31/2021,Brooklyn,18,Individuals,,350,111,,,,484
12/31/2021,Manhattan,1,Individuals,,,,238,,,
12/31/2021,Manhattan,2,Individuals,,,,,,,
12/31/2021,Manhattan,3,Individuals,,,403,262,,,334
12/31/2021,Manhattan,4,Individuals,,,323,129,,,
12/31/2021,Manhattan,5,Individuals,,310,11,230,,8,336
12/31/2021,Manhattan,6,Individuals,,,552,3,,,
12/31/2021,Manhattan,7,Individuals,,196,162,,,,589
12/31/2021,Manhattan,8,Individuals,,,32,,,,
12/31/2021,Manhattan,9,Individuals,,,,,,,567
12/31/2021,Manhattan,10,Individuals,,,625,,,,545
12/31/2021,Manhattan,11,Individuals,,,1167,,,,552
12/31/2021,Manhattan,12,Individuals,,,298,,,,
12/31/2021,Queens,1,Individuals,,,187,239,,,343
12/31/2021,Queens,2,Individuals,,207,,134,,,195
12/31/2021,Queens,3,Individuals,,,,146,,,757
12/31/2021,Queens,4,Individuals,,,,181,,,516
12/31/2021,Queens,5,Individuals,,,194,,,,159
12/31/2021,Queens,6,Individuals,,,,,,,
12/31/2021,Queens,7,Individuals,,,294,,,,
12/31/2021,Queens,8,Individuals,,,,,,,299
12/31/2021,Queens,9,Individuals,,,94,,,,
12/31/2021,Queens,10,Individuals,151,,159,82,,,
12/31/2021,Queens,11,Individuals,,,,,,,
12/31/2021,Queens,12,Individuals,,225,275,169,,,1368
12/31/2021,Queens,13,Individuals,,,,779,,,841
12/31/2021,Queens,14,Individuals,,243,62,46,,,160
12/31/2021,Staten Island,1,Individuals,,,,,,,117
12/31/2021,Staten Island,2,Individuals,,,,,,,
12/31/2021,Staten Island,3,Individuals,,,,,,,
02/28/2022,Bronx,1,Individuals,,,458,174,,,1101
02/28/2022,Bronx,2,Individuals,,152,,,,,824
02/28/2022,Bronx,3,Individuals,,,542,124,,,1134
02/28/2022,Bronx,4,Individuals,,,346,,,,2111
02/28/2022,Bronx,5,Individuals,,131,485,,,,1285
02/28/2022,Bronx,6,Individuals,,90,43,,,,2063
02/28/2022,Bronx,7,Individuals,,,586,,,,376
02/28/2022,Bronx,8,Individuals,,,,,,,227
02/28/2022,Bronx,9,Individuals,,,266,,,,1106
02/28/2022,Bronx,10,Individuals,,,,,,,566
02/28/2022,Bronx,11,Individuals,,,,,,,
02/28/2022,Bronx,12,Individuals,,,105,,,,285
02/28/2022,Brooklyn,1,Individuals,,157,672,30,,,
02/28/2022,Brooklyn,2,Individuals,,144,362,,,,61
02/28/2022,Brooklyn,3,Individuals,,,528,,,,261
02/28/2022,Brooklyn,4,Individuals,,,299,126,,,795
02/28/2022,Brooklyn,5,Individuals,,,567,244,,,481
02/28/2022,Brooklyn,6,Individuals,,115,270,396,,,402
02/28/2022,Brooklyn,7,Individuals,,,168,504,,,207
02/28/2022,Brooklyn,8,Individuals,,,264,86,,,397
02/28/2022,Brooklyn,9,Individuals,,,272,,,,389
02/28/2022,Brooklyn,10,Individuals,,,,,,,
02/28/2022,Brooklyn,11,Individuals,,,,,,,
02/28/2022,Brooklyn,12,Individuals,,,125,,,,146
01/31/2022,Bronx,1,Individuals,,,460,172,,,1102
01/31/2022,Bronx,2,Individuals,,148,0,,,,854
01/31/2022,Bronx,3,Individuals,,,563,121,,,1045
01/31/2022,Bronx,4,Individuals,,,370,,,,2149
01/31/2022,Bronx,5,Individuals,,140,465,,,,1322
01/31/2022,Bronx,6,Individuals,,86,67,,,,2065
01/31/2022,Bronx,7,Individuals,,,577,,,,393
01/31/2022,Bronx,8,Individuals,,,,,,,218
01/31/2022,Bronx,9,Individuals,,,221,,,,1119
01/31/2022,Bronx,10,Individuals,,,,,,,587
01/31/2022,Bronx,11,Individuals,,,,,,,
01/31/2022,Bronx,12,Individuals,,,107,,,,289
01/31/2022,Brooklyn,1,Individuals,,159,596,28,,,
01/31/2022,Brooklyn,2,Individuals,,139,344,,,,71
01/31/2022,Brooklyn,3,Individuals,,,513,,,,258
01/31/2022,Brooklyn,4,Individuals,,,270,129,,,783
01/31/2022,Brooklyn,5,Individuals,,,566,232,,,465
01/31/2022,Brooklyn,6,Individuals,,93,288,409,,,388
01/31/2022,Brooklyn,7,Individuals,,,164,525,,,212
01/31/2022,Brooklyn,8,Individuals,,,239,85,,,388
01/31/2022,Brooklyn,9,Individuals,,,254,,,,397
01/31/2022,Brooklyn,10,Individuals,,,,,,,
01/31/2022,Brooklyn,11,Individuals,,,,,,,
01/31/2022,Brooklyn,12,Individuals,,,121,,,,137
01/31/2022,Brooklyn,13,Individuals,,,,68,,,397
01/31/2022,Brooklyn,14,Individuals,,,,,,,89
01/31/2022,Brooklyn,15,Individuals,,,,,,,182
01/31/2022,Brooklyn,16,Individuals,,,536,439,,,2177
01/31/2022,Brooklyn,17,Individuals,,,,114,,,1012
01/31/2022,Brooklyn,18,Individuals,,338,15,,,,487
01/31/2022,Manhattan,1,Individuals,,,,240,,,
01/31/2022,Manhattan,2,Individuals,,,,,,,
01/31/2022,Manhattan,3,Individuals,,,449,258,,,326
01/31/2022,Manhattan,4,Individuals,,,324,48,,,
01/31/2022,Manhattan,5,Individuals,,292,16,205,,,356
01/31/2022,Manhattan,6,Individuals,,,577,11,,,
01/31/2022,Manhattan,7,Individuals,,206,167,,,,587
01/31/2022,Manhattan,8,Individuals,,,38,,,,
01/31/2022,Manhattan,9,Individuals,,,,,,,579
01/31/2022,Manhattan,10,Individuals,,,695,,,,529
01/31/2022,Manhattan,11,Individuals,,,1179,,,,544
01/31/2022,Manhattan,12,Individuals,,,302,,,,
01/31/2022,Queens,1,Individuals,,,191,187,,,353
01/31/2022,Queens,2,Individuals,,217,,169,,,190
01/31/2022,Queens,3,Individuals,,,,156,,,784
01/31/2022,Queens,4,Individuals,,,,206,,,528
